slurp_id,file_id,scenario
10043,audio-1502376088-headset.flac,cooking
13822,audio-1501765424-headset.flac,general
11516,audio-1492785172-headset.flac,play
13468,audio-1490104623-headset.flac,qa
13468,audio-1489503550-headset.flac,qa
13468,audio-1494418354-headset.flac,qa
4140,audio-1497622162-headset.flac,weather
4140,audio-1498574222-headset.flac,weather
4140,audio-1502376690-headset.flac,weather
4140,audio--1506079353-headset.flac,weather
549,audio-1490367329-headset.flac,music
549,audio-1501697861-headset.flac,music
9129,audio-1502201321-headset.flac,calendar
13512,audio-1498567178-headset.flac,qa
13512,audio-1500898402-headset.flac,qa
15188,audio-1490103631-headset.flac,social
15188,audio-1502216991-headset.flac,social
5624,audio-1501767540-headset.flac,alarm
5624,audio--1504194742-headset.flac,alarm
16190,audio-1499244813-headset.flac,email
16190,audio-1501696863-headset.flac,email
4597,audio-1497269847-headset.flac,iot
4597,audio-1499696459-headset.flac,iot
4597,audio-1499265429-headset.flac,iot
11095,audio-1498483173-headset.flac,lists
11095,audio-1492780699-headset.flac,lists
9842,audio-1497880777-headset.flac,play
9842,audio--1504192918-headset.flac,play
9842,audio--1504193199-headset.flac,play
9842,audio--1504194512-headset.flac,play
9842,audio--1504194982-headset.flac,play
9842,audio--1504198055-headset.flac,play
4535,audio-1500898683-headset.flac,news
15446,audio-1501752706-headset.flac,social
15446,audio-1490182128-headset.flac,social
4965,audio-1497879692-headset.flac,iot
10082,audio-1498571034-headset.flac,cooking
10082,audio-1490371468-headset.flac,cooking
9704,audio-1498758285-headset.flac,play
9704,audio--1504192523-headset.flac,play
9704,audio--1504197823-headset.flac,play
4539,audio-1502100608-headset.flac,email
16743,audio-1501693689-headset.flac,email
565,audio-1490800596-headset.flac,iot
565,audio-1490704402-headset.flac,iot
565,audio-1434529902-headset.flac,iot
565,audio-1499090456-headset.flac,iot
565,audio-1501696797-headset.flac,iot
9276,audio-1490109263-headset.flac,play
9276,audio-1497860976-headset.flac,play
14749,audio-1434533287-headset.flac,qa
14749,audio-1502891114-headset.flac,qa
16284,audio-1497887011-headset.flac,email
16284,audio-1490018478-headset.flac,email
15733,audio-1498486330-headset.flac,social
15733,audio-1502216710-headset.flac,social
14231,audio-1494608595-headset.flac,qa
7671,audio-1490356664-headset.flac,calendar
6291,audio-1490366829-headset.flac,general
14463,audio-1497868414-headset.flac,qa
14463,audio-1497880197-headset.flac,qa
17027,audio-1498564364-headset.flac,email
17027,audio-1498573886-headset.flac,email
10463,audio-1490262521-headset.flac,lists
10463,audio-1500979592-headset.flac,lists
10463,audio-1497886565-headset.flac,lists
10463,audio-1501778685-headset.flac,lists
10463,audio-1502374667-headset.flac,lists
10463,audio-1502217246-headset.flac,lists
2828,audio--1504197979-headset.flac,audio
2828,audio-1502375377-headset.flac,audio
2828,audio-1502376003-headset.flac,audio
12784,audio-1490802088-headset.flac,transport
12784,audio-1502375907-headset.flac,transport
12784,audio-1495733400-headset.flac,transport
14600,audio-1490262964-headset.flac,qa
14600,audio-1502376249-headset.flac,qa
9077,audio-1502199904-headset.flac,general
557,audio-1497860859-headset.flac,alarm
12690,audio-1502376845-headset.flac,transport
16174,audio-1497885536-headset.flac,email
13732,audio-1498568050-headset.flac,qa
13732,audio-1501751903-headset.flac,qa
13732,audio-1497860264-headset.flac,qa
6145,audio-1434535289-headset.flac,datetime
16143,audio-1490371436-headset.flac,email
16143,audio-1500388380-headset.flac,email
15720,audio-1498565783-headset.flac,social
15720,audio-1501690084-headset.flac,social
15720,audio-1500388350-headset.flac,social
574,audio-1496264954-headset.flac,music
7923,audio-1499090872-headset.flac,calendar
9387,audio-1501754732-headset.flac,play
9387,audio-1501691411-headset.flac,play
9496,audio-1497868905-headset.flac,play
13092,audio-1490193756-headset.flac,qa
13092,audio-1497555421-headset.flac,qa
12657,audio-1498567123-headset.flac,transport
12657,audio-1490372353-headset.flac,transport
12657,audio-1497557333-headset.flac,transport
12657,audio-1501698318-headset.flac,transport
14890,audio-1490801802-headset.flac,qa
14890,audio-1502309966-headset.flac,qa
14890,audio-1494513282-headset.flac,qa
878,audio-1501758739-headset.flac,takeaway
7488,audio-1498574116-headset.flac,calendar
7488,audio-1500898381-headset.flac,calendar
7488,audio-1502299306-headset.flac,calendar
3215,audio-1490104766-headset.flac,news
3215,audio-1498568451-headset.flac,news
3215,audio-1502201138-headset.flac,news
3215,audio-1490292563-headset.flac,news
3215,audio-1497437710-headset.flac,news
13941,audio-1490801977-headset.flac,qa
13941,audio-1502197174-headset.flac,qa
8754,audio-1497880310-headset.flac,calendar
8754,audio-1502101067-headset.flac,calendar
8754,audio-1494607168-headset.flac,calendar
2977,audio-1502894565-headset.flac,iot
4806,audio-1502218309-headset.flac,general
4806,audio-1494513428-headset.flac,general
1245,audio-1492781511-headset.flac,iot
5712,audio-1490183878-headset.flac,weather
5712,audio-1494606701-headset.flac,weather
5945,audio-1502198931-headset.flac,calendar
16281,audio-1498758048-headset.flac,email
877,audio-1502462219-headset.flac,takeaway
3216,audio-1490286796-headset.flac,news
15675,audio-1501688399-headset.flac,social
7825,audio-1499089593-headset.flac,calendar
5020,audio-1501158196-headset.flac,play
8718,audio--1504190254-headset.flac,calendar
1665,audio-1499695309-headset.flac,news
1665,audio-1499692872-headset.flac,news
1665,audio-1495377770-headset.flac,news
12481,audio-1490356296-headset.flac,transport
12481,audio-1490283680-headset.flac,transport
12481,audio-1490008635-headset.flac,transport
12481,audio-1502376452-headset.flac,transport
12481,audio-1502376979-headset.flac,transport
4590,audio-1490799121-headset.flac,news
4590,audio-1500035399-headset.flac,news
4590,audio-1502100001-headset.flac,news
4639,audio-1490357126-headset.flac,news
4639,audio-1497880790-headset.flac,news
4639,audio-1502895598-headset.flac,news
4639,audio-1497437073-headset.flac,news
4639,audio-1499245589-headset.flac,news
7298,audio-1502114028-headset.flac,calendar
7298,audio-1499088378-headset.flac,calendar
7298,audio-1502374989-headset.flac,calendar
7298,audio-1501696779-headset.flac,calendar
14447,audio-1502299352-headset.flac,qa
5598,audio-1490194115-headset.flac,takeaway
5598,audio-1502308291-headset.flac,takeaway
5598,audio-1495377260-headset.flac,takeaway
11769,audio-1501696830-headset.flac,recommendation
10222,audio-1501687256-headset.flac,cooking
11910,audio-1434530071-headset.flac,recommendation
16497,audio-1490109561-headset.flac,email
16497,audio-1490019406-headset.flac,email
16497,audio-1494415731-headset.flac,email
587,audio-1501765642-headset.flac,news
587,audio-1501774369-headset.flac,news
587,audio-1501690835-headset.flac,news
587,audio-1490107726-headset.flac,news
2195,audio-1490200663-headset.flac,alarm
2195,audio-1490288028-headset.flac,alarm
2195,audio-1497268715-headset.flac,alarm
2195,audio-1497862485-headset.flac,alarm
2195,audio-1497882935-headset.flac,alarm
2195,audio-1502891302-headset.flac,alarm
2195,audio--1504193319-headset.flac,alarm
2195,audio--1504194732-headset.flac,alarm
2195,audio--1504195128-headset.flac,alarm
2195,audio--1504197800-headset.flac,alarm
2195,audio--1504198526-headset.flac,alarm
2195,audio-1489673545-headset.flac,alarm
2195,audio--1506079588-headset.flac,alarm
2195,audio-1495732688-headset.flac,alarm
2195,audio-1495732843-headset.flac,alarm
3112,audio-1490110337-headset.flac,audio
3112,audio--1504198251-headset.flac,audio
14572,audio-1497862286-headset.flac,qa
14572,audio-1497864917-headset.flac,qa
14572,audio-1496265854-headset.flac,qa
2186,audio-1501694673-headset.flac,iot
2186,audio-1502216409-headset.flac,iot
2186,audio-1492781120-headset.flac,iot
2186,audio-1494418024-headset.flac,iot
5434,audio-1501150661-headset.flac,alarm
5434,audio-1501696307-headset.flac,alarm
5434,audio-1492783777-headset.flac,alarm
4534,audio-1500039373-headset.flac,news
4534,audio-1500898323-headset.flac,news
4534,audio-1498647066-headset.flac,news
8229,audio-1501754159-headset.flac,calendar
8229,audio-1501768155-headset.flac,calendar
8229,audio-1490106273-headset.flac,calendar
13477,audio-1495732530-headset.flac,general
11203,audio-1497872494-headset.flac,lists
11203,audio-1494548252-headset.flac,lists
11167,audio-1498566709-headset.flac,lists
11167,audio-1502896149-headset.flac,lists
11167,audio-1434538675-headset.flac,lists
7392,audio-1501768394-headset.flac,calendar
7392,audio-1490107406-headset.flac,calendar
7392,audio-1494608589-headset.flac,calendar
2876,audio-1501686404-headset.flac,general
1022,audio-1501752250-headset.flac,music
4226,audio-1434538654-headset.flac,play
1199,audio-1497872904-headset.flac,general
1199,audio-1501691776-headset.flac,general
1199,audio-1434532752-headset.flac,general
1199,audio-1497862748-headset.flac,general
1199,audio-1499691112-headset.flac,general
1199,audio-1490955662-headset.flac,general
1199,audio-1501156466-headset.flac,general
11309,audio-1490801581-headset.flac,play
11309,audio-1490706354-headset.flac,play
5784,audio-1502195617-headset.flac,takeaway
5784,audio-1495369756-headset.flac,takeaway
14299,audio-1497620617-headset.flac,transport
14099,audio-1501754409-headset.flac,general
11813,audio-1498566050-headset.flac,recommendation
11813,audio-1502894397-headset.flac,recommendation
3963,audio-1501687916-headset.flac,alarm
3963,audio--1504195527-headset.flac,alarm
10949,audio-1434528295-headset.flac,lists
894,audio-1490110469-headset.flac,alarm
894,audio-1497556094-headset.flac,alarm
894,audio-1497557177-headset.flac,alarm
894,audio--1504195387-headset.flac,alarm
894,audio-1490182040-headset.flac,alarm
894,audio-1501690142-headset.flac,alarm
894,audio-1499089087-headset.flac,alarm
894,audio-1501150482-headset.flac,alarm
894,audio--1506078239-headset.flac,alarm
14691,audio-1498566841-headset.flac,qa
16209,audio-1502200903-headset.flac,email
16209,audio-1489498467-headset.flac,email
16209,audio-1494606550-headset.flac,email
13109,audio-1490200199-headset.flac,calendar
13109,audio-1498568585-headset.flac,calendar
13109,audio-1502895389-headset.flac,calendar
13109,audio-1492783480-headset.flac,calendar
14931,audio-1498483772-headset.flac,general
14931,audio-1490290759-headset.flac,general
14968,audio-1490354040-headset.flac,general
14968,audio-1501414938-headset.flac,general
14968,audio-1502891011-headset.flac,general
14968,audio-1494418794-headset.flac,general
10899,audio-1490705819-headset.flac,lists
3316,audio-1501687135-headset.flac,news
3316,audio-1501756266-headset.flac,news
893,audio-1501766621-headset.flac,play
893,audio-1501778417-headset.flac,play
11689,audio-1492783941-headset.flac,recommendation
10908,audio-1490194109-headset.flac,lists
12344,audio-1502114556-headset.flac,transport
7624,audio-1497884066-headset.flac,calendar
7624,audio-1490290893-headset.flac,calendar
7624,audio-1501152291-headset.flac,calendar
15351,audio-1434532573-headset.flac,social
461,audio-1501756179-headset.flac,play
461,audio-1502895815-headset.flac,play
9933,audio-1501764860-headset.flac,cooking
9933,audio-1501696807-headset.flac,cooking
9933,audio-1495376365-headset.flac,cooking
7479,audio-1490802003-headset.flac,calendar
17016,audio-1490181638-headset.flac,email
17016,audio-1490195151-headset.flac,email
879,audio-1501758232-headset.flac,datetime
879,audio-1502100214-headset.flac,datetime
879,audio-1501690042-headset.flac,datetime
10951,audio-1501772510-headset.flac,lists
10951,audio-1494421509-headset.flac,lists
10951,audio-1494512832-headset.flac,lists
10951,audio-1494608705-headset.flac,lists
2181,audio-1489674270-headset.flac,datetime
655,audio-1501689728-headset.flac,weather
10569,audio-1501688608-headset.flac,lists
985,audio-1490705091-headset.flac,news
3622,audio-1497865347-headset.flac,news
11974,audio-1498566910-headset.flac,recommendation
11974,audio-1501688385-headset.flac,recommendation
16504,audio-1490103221-headset.flac,email
12762,audio-1501759052-headset.flac,transport
12762,audio-1497880415-headset.flac,transport
12762,audio-1502112999-headset.flac,transport
5606,audio-1490360258-headset.flac,iot
3380,audio-1501690251-headset.flac,iot
3380,audio-1502195301-headset.flac,iot
3380,audio-1502216612-headset.flac,iot
3380,audio-1502217511-headset.flac,iot
3380,audio-1501250822-headset.flac,iot
1681,audio-1501751782-headset.flac,audio
1681,audio-1497556991-headset.flac,audio
1681,audio-1498485991-headset.flac,audio
1681,audio-1434541539-headset.flac,audio
1681,audio-1501691024-headset.flac,audio
8236,audio-1492779081-headset.flac,calendar
1322,audio-1497881971-headset.flac,weather
1322,audio-1434527764-headset.flac,weather
1322,audio-1497435301-headset.flac,weather
7924,audio-1501752255-headset.flac,calendar
7924,audio-1501767926-headset.flac,calendar
8210,audio--1505323890-headset.flac,calendar
12815,audio-1490292258-headset.flac,transport
14554,audio-1498563730-headset.flac,qa
14554,audio-1498486591-headset.flac,qa
16665,audio-1490802368-headset.flac,email
2997,audio-1502199797-headset.flac,qa
2997,audio-1502309441-headset.flac,qa
2287,audio-1497264714-headset.flac,iot
5246,audio-1502215977-headset.flac,news
3696,audio--1504192325-headset.flac,alarm
3696,audio--1504192836-headset.flac,alarm
6527,audio-1501686075-headset.flac,general
16618,audio-1494549023-headset.flac,email
14578,audio-1490289178-headset.flac,qa
14364,audio-1498569406-headset.flac,qa
9584,audio-1490800718-headset.flac,play
9584,audio-1502112712-headset.flac,play
9584,audio-1502892145-headset.flac,play
11392,audio-1500979211-headset.flac,play
11392,audio-1490800012-headset.flac,play
7237,audio-1502894523-headset.flac,calendar
7237,audio-1502217007-headset.flac,calendar
7237,audio-1490106834-headset.flac,calendar
15263,audio-1501151891-headset.flac,social
16522,audio-1501690275-headset.flac,email
16522,audio-1490106040-headset.flac,email
10604,audio-1497439168-headset.flac,music
6553,audio-1500980176-headset.flac,news
2630,audio-1497263047-headset.flac,takeaway
2630,audio-1434531359-headset.flac,takeaway
2630,audio-1497881826-headset.flac,takeaway
2630,audio-1501415515-headset.flac,takeaway
2630,audio-1489673521-headset.flac,takeaway
2630,audio-1497030387-headset.flac,takeaway
11755,audio-1490705114-headset.flac,recommendation
496,audio-1498572419-headset.flac,iot
496,audio-1498571288-headset.flac,iot
6232,audio-1434530648-headset.flac,general
13529,audio-1497025019-headset.flac,recommendation
1939,audio-1501758913-headset.flac,play
1939,audio-1502374798-headset.flac,play
1939,audio-1502375534-headset.flac,play
1939,audio-1490957754-headset.flac,play
5656,audio-1497864498-headset.flac,play
5656,audio-1499695511-headset.flac,play
5656,audio-1501690975-headset.flac,play
5656,audio-1502114051-headset.flac,play
5656,audio-1500389252-headset.flac,play
5656,audio-1501152247-headset.flac,play
17146,audio-1494512102-headset.flac,email
17146,audio-1495370922-headset.flac,email
1056,audio-1490200282-headset.flac,iot
1056,audio-1434531960-headset.flac,iot
1056,audio-1497887661-headset.flac,iot
1056,audio-1498485194-headset.flac,iot
5018,audio-1501753274-headset.flac,iot
5018,audio-1497866397-headset.flac,iot
5018,audio-1490106279-headset.flac,iot
5962,audio-1490357072-headset.flac,takeaway
6706,audio-1501150810-headset.flac,general
4370,audio-1502895628-headset.flac,audio
6150,audio-1501690270-headset.flac,play
12753,audio-1502896033-headset.flac,transport
12753,audio-1434539213-headset.flac,transport
149,audio-1490181281-headset.flac,music
149,audio-1489504137-headset.flac,music
149,audio-1497864772-headset.flac,music
149,audio-1497864778-headset.flac,music
149,audio-1499690065-headset.flac,music
149,audio-1501414524-headset.flac,music
149,audio-1434537239-headset.flac,music
149,audio-1495371524-headset.flac,music
9552,audio-1500980120-headset.flac,play
9552,audio-1501753708-headset.flac,play
9552,audio-1501766824-headset.flac,play
8157,audio-1498565838-headset.flac,calendar
8157,audio-1498569156-headset.flac,calendar
8157,audio-1501408278-headset.flac,calendar
8157,audio-1489673158-headset.flac,calendar
8157,audio-1434529837-headset.flac,calendar
7821,audio-1490282410-headset.flac,calendar
7821,audio-1498645712-headset.flac,calendar
12920,audio-1498567942-headset.flac,transport
12920,audio--1504190701-headset.flac,transport
357,audio-1490202621-headset.flac,alarm
357,audio-1490261521-headset.flac,alarm
357,audio-1490354222-headset.flac,alarm
357,audio-1501406702-headset.flac,alarm
357,audio--1504195164-headset.flac,alarm
357,audio--1504197379-headset.flac,alarm
357,audio--1504198435-headset.flac,alarm
357,audio-1490967980-headset.flac,alarm
357,audio-1490366093-headset.flac,alarm
9910,audio-1500035582-headset.flac,play
9910,audio--1504197560-headset.flac,play
9910,audio--1505406299-headset.flac,play
9913,audio-1501759075-headset.flac,cooking
9913,audio-1501691722-headset.flac,cooking
9913,audio-1502111884-headset.flac,cooking
9913,audio--1505405078-headset.flac,cooking
9913,audio-1498572260-headset.flac,cooking
9913,audio-1501690993-headset.flac,cooking
9913,audio-1500387262-headset.flac,cooking
9913,audio-1502218011-headset.flac,cooking
5373,audio-1501692333-headset.flac,play
5373,audio-1490798801-headset.flac,play
9372,audio-1494422485-headset.flac,play
16073,audio-1497867268-headset.flac,email
16073,audio-1501692793-headset.flac,email
1000,audio-1490006367-headset.flac,iot
1000,audio-1490955887-headset.flac,iot
1000,audio-1495376239-headset.flac,iot
7593,audio-1498757611-headset.flac,calendar
7593,audio-1490366448-headset.flac,calendar
11092,audio-1498570819-headset.flac,lists
13321,audio-1490109649-headset.flac,qa
5685,audio-1498573694-headset.flac,play
5685,audio-1490200397-headset.flac,play
5685,audio-1434531019-headset.flac,play
5685,audio-1502113324-headset.flac,play
5685,audio-1499244943-headset.flac,play
5685,audio-1494415355-headset.flac,play
5685,audio-1496266160-headset.flac,play
9027,audio-1498483088-headset.flac,calendar
1942,audio-1501758505-headset.flac,iot
7572,audio-1490019714-headset.flac,calendar
7572,audio-1490967990-headset.flac,calendar
7566,audio-1490201970-headset.flac,calendar
7566,audio-1495733011-headset.flac,calendar
267,audio-1500978684-headset.flac,iot
13773,audio-1497880210-headset.flac,qa
13773,audio-1499089557-headset.flac,qa
5916,audio-1501766353-headset.flac,iot
16905,audio-1497439075-headset.flac,email
16905,audio-1499266829-headset.flac,email
12949,audio-1501408409-headset.flac,qa
9161,audio-1498565974-headset.flac,calendar
14649,audio-1434531405-headset.flac,cooking
14649,audio-1501689706-headset.flac,cooking
948,audio-1490183260-headset.flac,music
948,audio-1501692565-headset.flac,music
948,audio-1502894413-headset.flac,music
948,audio-1497518118-headset.flac,music
948,audio-1492779325-headset.flac,music
948,audio-1494418287-headset.flac,music
948,audio-1495370940-headset.flac,music
2613,audio-1490200803-headset.flac,datetime
2613,audio-1498570499-headset.flac,datetime
2613,audio-1502195871-headset.flac,datetime
2613,audio-1492785283-headset.flac,datetime
5484,audio-1434529811-headset.flac,weather
5484,audio-1494512971-headset.flac,weather
5484,audio-1495378499-headset.flac,weather
9607,audio-1497861131-headset.flac,play
9607,audio-1502376119-headset.flac,play
9607,audio-1490366044-headset.flac,play
9607,audio-1490367764-headset.flac,play
9607,audio-1496266193-headset.flac,play
7018,audio-1501751531-headset.flac,calendar
7018,audio-1497883241-headset.flac,calendar
7018,audio-1490359782-headset.flac,calendar
16403,audio-1490019251-headset.flac,email
1926,audio-1490181486-headset.flac,iot
1926,audio-1490110563-headset.flac,iot
1926,audio-1489672842-headset.flac,iot
1926,audio-1494548192-headset.flac,iot
4149,audio-1501690990-headset.flac,iot
4571,audio-1499246983-headset.flac,iot
3106,audio-1490021462-headset.flac,weather
3106,audio-1502200821-headset.flac,weather
3106,audio-1434536068-headset.flac,weather
3106,audio-1502377456-headset.flac,weather
3106,audio-1492785044-headset.flac,weather
7214,audio-1498574106-headset.flac,calendar
7214,audio-1489503951-headset.flac,calendar
7214,audio-1501690320-headset.flac,calendar
7214,audio-1502895282-headset.flac,calendar
16536,audio-1501753914-headset.flac,email
16536,audio-1501768355-headset.flac,email
16536,audio-1490183290-headset.flac,email
16950,audio-1501693611-headset.flac,email
16950,audio-1502375991-headset.flac,email
16950,audio-1502216588-headset.flac,email
7940,audio-1501689399-headset.flac,calendar
7940,audio-1502215787-headset.flac,calendar
9336,audio-1502195247-headset.flac,play
9336,audio-1502215703-headset.flac,play
8335,audio-1490201719-headset.flac,calendar
13402,audio-1498573856-headset.flac,takeaway
13402,audio-1502894324-headset.flac,takeaway
13402,audio-1489674021-headset.flac,takeaway
15772,audio-1498565441-headset.flac,email
15772,audio-1498568565-headset.flac,email
15772,audio-1501688164-headset.flac,email
15772,audio-1497555039-headset.flac,email
15772,audio-1490704587-headset.flac,email
15772,audio-1434537357-headset.flac,email
15772,audio-1502374939-headset.flac,email
15772,audio-1490957936-headset.flac,email
15772,audio-1502309317-headset.flac,email
15772,audio-1495733814-headset.flac,email
9854,audio--1504195150-headset.flac,play
9854,audio--1505406691-headset.flac,play
11163,audio-1502377722-headset.flac,lists
11090,audio-1498486326-headset.flac,lists
11090,audio-1501688706-headset.flac,lists
13678,audio-1497886084-headset.flac,qa
7408,audio-1501406553-headset.flac,calendar
7408,audio-1434527767-headset.flac,calendar
7408,audio-1434534715-headset.flac,calendar
6088,audio-1502218614-headset.flac,weather
14632,audio-1501778080-headset.flac,general
14632,audio-1500389788-headset.flac,general
1944,audio-1490006568-headset.flac,iot
1944,audio-1502218652-headset.flac,iot
14052,audio-1497861508-headset.flac,qa
14052,audio-1502218276-headset.flac,qa
13205,audio-1490356561-headset.flac,qa
13205,audio-1434537032-headset.flac,qa
8423,audio-1490354822-headset.flac,calendar
6021,audio-1501754721-headset.flac,general
6021,audio-1497881958-headset.flac,general
6021,audio-1500040158-headset.flac,general
6021,audio-1501408012-headset.flac,general
7931,audio-1490194345-headset.flac,calendar
7931,audio-1497868689-headset.flac,calendar
10241,audio-1492779868-headset.flac,cooking
