slurp_id,file_id,scenario
4656,audio-1501408205-headset.flac,alarm
4656,audio-1501408205.flac,alarm
4656,audio--1505404338-headset.flac,alarm
4656,audio--1505404338.flac,alarm
4656,audio-1501155898-headset.flac,alarm
4656,audio-1501155898.flac,alarm
4656,audio-1501698543-headset.flac,alarm
4656,audio-1501698543.flac,alarm
7638,audio-1498565774-headset.flac,calendar
7638,audio-1498565774.flac,calendar
7638,audio-1501689626-headset.flac,calendar
7638,audio-1501689626.flac,calendar
7638,audio-1434538665-headset.flac,calendar
7638,audio-1434538665.flac,calendar
7638,audio-1499267693-headset.flac,calendar
7638,audio-1499267693.flac,calendar
7638,audio-1501698622-headset.flac,calendar
7638,audio-1494548008-headset.flac,calendar
7638,audio-1494548008.flac,calendar
7638,audio-1495732665-headset.flac,calendar
7638,audio-1495732665.flac,calendar
16845,audio-1501768766-headset.flac,email
16845,audio-1501768766.flac,email
16845,audio-1497883973-headset.flac,email
16845,audio-1497883973.flac,email
16845,audio-1499691805.flac,email
16845,audio-1501687230-headset.flac,email
16845,audio-1501687230.flac,email
12567,audio-1488990456.flac,transport
12567,audio-1502200342-headset.flac,transport
12567,audio-1502200342.flac,transport
6921,audio-1488974795.flac,calendar
6921,audio-1490371685-headset.flac,calendar
6921,audio-1490371685.flac,calendar
6921,audio-1502894347-headset.flac,calendar
6921,audio-1502894347.flac,calendar
15159,audio-1501756051.flac,social
15159,audio-1488991474.flac,social
15159,audio-1492786129-headset.flac,social
15159,audio-1492786129.flac,social
5078,audio-1490704619-headset.flac,weather
5078,audio-1490704619.flac,weather
3903,audio-1490354400-headset.flac,alarm
3903,audio-1490354400.flac,alarm
3903,audio-1501756879.flac,alarm
3903,audio--1504194204-headset.flac,alarm
3903,audio--1504194204.flac,alarm
3903,audio-1501150755-headset.flac,alarm
3903,audio-1501150755.flac,alarm
3903,audio-1492779491-headset.flac,alarm
3903,audio-1492779491.flac,alarm
11880,audio-1490008505-headset.flac,recommendation
11880,audio-1490008505.flac,recommendation
9079,audio-1501763698-headset.flac,calendar
9079,audio-1501763698.flac,calendar
15481,audio-1497865444-headset.flac,social
15481,audio-1497865444.flac,social
8599,audio-1502196087-headset.flac,calendar
8599,audio-1502196087.flac,calendar
8599,audio-1502895056-headset.flac,calendar
8599,audio-1502895056.flac,calendar
8599,audio-1499692044-headset.flac,calendar
8599,audio-1499692044.flac,calendar
8599,audio-1492786058-headset.flac,calendar
8599,audio-1492786058.flac,calendar
12833,audio-1497438977-headset.flac,transport
12833,audio-1497438977.flac,transport
3476,audio-1488983912.flac,alarm
3476,audio--1504192627-headset.flac,alarm
3476,audio--1504192627.flac,alarm
10043,audio-1498577493.flac,cooking
10043,audio-1502376088-headset.flac,cooking
10043,audio-1502376088.flac,cooking
10043,audio-1488986160.flac,cooking
13822,audio-1501765424-headset.flac,general
13822,audio-1501765424.flac,general
11516,audio-1492785172-headset.flac,play
11516,audio-1492785172.flac,play
13468,audio-1490104623-headset.flac,qa
13468,audio-1490104623.flac,qa
13468,audio-1501755995.flac,qa
13468,audio-1489503550-headset.flac,qa
13468,audio-1489503550.flac,qa
13468,audio-1494418354-headset.flac,qa
13468,audio-1494418354.flac,qa
4140,audio-1497622162-headset.flac,weather
4140,audio-1497622162.flac,weather
4140,audio-1498574222-headset.flac,weather
4140,audio-1498574222.flac,weather
4140,audio-1502376690-headset.flac,weather
4140,audio-1502376690.flac,weather
4140,audio--1506079353-headset.flac,weather
4140,audio--1506079353.flac,weather
549,audio-1490367329-headset.flac,music
549,audio-1490367329.flac,music
549,audio-1501697861-headset.flac,music
549,audio-1501697861.flac,music
13512,audio-1498567178-headset.flac,qa
13512,audio-1498567178.flac,qa
13512,audio-1500898402-headset.flac,qa
13512,audio-1500898402.flac,qa
15188,audio-1490103631-headset.flac,social
15188,audio-1490103631.flac,social
15188,audio-1498576219.flac,social
15188,audio-1498576592.flac,social
15188,audio-1502216991-headset.flac,social
15188,audio-1502216991.flac,social
5624,audio-1501767540-headset.flac,alarm
5624,audio-1501767540.flac,alarm
5624,audio--1506521193.flac,alarm
5624,audio--1504194742-headset.flac,alarm
5624,audio--1504194742.flac,alarm
4597,audio-1497269847-headset.flac,iot
4597,audio-1497269847.flac,iot
4597,audio-1499696459-headset.flac,iot
4597,audio-1499696459.flac,iot
4597,audio-1499265429-headset.flac,iot
4597,audio-1499265429.flac,iot
11095,audio-1498483173-headset.flac,lists
11095,audio-1498483173.flac,lists
11095,audio-1492780699-headset.flac,lists
4535,audio-1500898683-headset.flac,news
4535,audio-1500898683.flac,news
15446,audio-1501752706-headset.flac,social
15446,audio-1501752706.flac,social
15446,audio-1490182128-headset.flac,social
15446,audio-1490182128.flac,social
4965,audio-1497879692-headset.flac,iot
4965,audio-1497879692.flac,iot
10082,audio-1498571034-headset.flac,cooking
10082,audio-1498571034.flac,cooking
10082,audio-1490371468-headset.flac,cooking
565,audio-1490800596-headset.flac,iot
565,audio-1490800596.flac,iot
565,audio-1490704402-headset.flac,iot
565,audio-1490704402.flac,iot
565,audio-1434529902-headset.flac,iot
565,audio-1499090456-headset.flac,iot
565,audio-1499090456.flac,iot
565,audio-1501696797-headset.flac,iot
565,audio-1501696797.flac,iot
9276,audio-1490109263-headset.flac,play
9276,audio-1490109263.flac,play
9276,audio-1497860976-headset.flac,play
9276,audio-1497860976.flac,play
14749,audio-1498571741.flac,qa
14749,audio-1434533287-headset.flac,qa
14749,audio-1434533287.flac,qa
14749,audio-1502891114-headset.flac,qa
14749,audio-1502891114.flac,qa
16284,audio-1497887011-headset.flac,email
16284,audio-1497887011.flac,email
16284,audio-1490018478-headset.flac,email
16284,audio-1490018478.flac,email
15733,audio-1498486330-headset.flac,social
15733,audio-1498486330.flac,social
15733,audio-1502216710-headset.flac,social
14231,audio-1498577450.flac,qa
14231,audio-1494608595-headset.flac,qa
14231,audio-1494608595.flac,qa
14231,audio-1495370000.flac,qa
6291,audio-1490366829-headset.flac,general
6291,audio-1490366829.flac,general
14463,audio-1497868414-headset.flac,qa
14463,audio-1497868414.flac,qa
14463,audio-1497880197-headset.flac,qa
14463,audio-1497880197.flac,qa
10463,audio-1490262521-headset.flac,lists
10463,audio-1500979592-headset.flac,lists
10463,audio-1500979592.flac,lists
10463,audio-1488972102.flac,lists
10463,audio-1497862078.flac,lists
10463,audio-1497886565-headset.flac,lists
10463,audio-1497886565.flac,lists
10463,audio-1500038714.flac,lists
10463,audio-1501778685-headset.flac,lists
10463,audio-1501778685.flac,lists
10463,audio-1502374667-headset.flac,lists
10463,audio-1502374667.flac,lists
10463,audio-1497029407.flac,lists
10463,audio-1502217246-headset.flac,lists
10463,audio-1502217246.flac,lists
10463,audio-1494548248.flac,lists
2828,audio--1504197979-headset.flac,audio
2828,audio--1504197979.flac,audio
2828,audio-1502375377-headset.flac,audio
2828,audio-1502376003-headset.flac,audio
2828,audio-1502376003.flac,audio
14600,audio-1490262964-headset.flac,qa
14600,audio-1490262964.flac,qa
14600,audio-1502376249-headset.flac,qa
9077,audio-1502199904-headset.flac,general
9077,audio-1502199904.flac,general
6145,audio-1434535289-headset.flac,datetime
6145,audio-1434535289.flac,datetime
15720,audio-1498565783-headset.flac,social
15720,audio-1498565783.flac,social
15720,audio-1501690084-headset.flac,social
15720,audio-1501690084.flac,social
15720,audio-1500388350-headset.flac,social
574,audio-1496264954-headset.flac,music
574,audio-1496264954.flac,music
9387,audio-1501754732-headset.flac,play
9387,audio-1501754732.flac,play
9387,audio-1501691411-headset.flac,play
9387,audio-1501691411.flac,play
9496,audio-1497868905-headset.flac,play
9496,audio-1497868905.flac,play
3215,audio-1490104766-headset.flac,news
3215,audio-1490104766.flac,news
3215,audio-1498568451-headset.flac,news
3215,audio-1498568451.flac,news
3215,audio-1502201138-headset.flac,news
3215,audio-1502201138.flac,news
3215,audio-1490292563-headset.flac,news
3215,audio-1490292563.flac,news
3215,audio-1497437710-headset.flac,news
3215,audio-1497437710.flac,news
8754,audio-1497880310-headset.flac,calendar
8754,audio-1497880310.flac,calendar
8754,audio-1502101067-headset.flac,calendar
8754,audio-1502101067.flac,calendar
8754,audio-1494607168-headset.flac,calendar
8754,audio-1494607168.flac,calendar
2977,audio-1489154754.flac,iot
2977,audio-1502894565-headset.flac,iot
1245,audio-1492781511-headset.flac,iot
1245,audio-1492781511.flac,iot
10839,audio-1501689932.flac,general
5712,audio-1490183878-headset.flac,weather
5712,audio-1490183878.flac,weather
5712,audio-1494606701-headset.flac,weather
5712,audio-1494606701.flac,weather
5945,audio-1502198931-headset.flac,calendar
5945,audio-1502198931.flac,calendar
3653,audio-1500039171.flac,datetime
2188,audio-1488985584.flac,iot
2485,audio-1488982777.flac,datetime
2485,audio-1488987103.flac,datetime
2485,audio-1497029004.flac,datetime
3216,audio-1490286796-headset.flac,news
3216,audio-1490286796.flac,news
3216,audio-1501609008.flac,news
15675,audio-1501688399-headset.flac,social
15675,audio-1501688399.flac,social
7825,audio-1499089593-headset.flac,calendar
7825,audio-1499089593.flac,calendar
5020,audio-1501158196-headset.flac,play
5020,audio-1501158196.flac,play
8718,audio--1504190254-headset.flac,calendar
8718,audio--1504190254.flac,calendar
1665,audio-1499695309-headset.flac,news
1665,audio-1499695309.flac,news
1665,audio-1499692872-headset.flac,news
1665,audio-1499692872.flac,news
1665,audio-1495377770-headset.flac,news
1665,audio-1495377770.flac,news
4590,audio--1506520782.flac,news
4590,audio-1490799121-headset.flac,news
4590,audio-1490799121.flac,news
4590,audio-1500035399-headset.flac,news
4590,audio-1500035399.flac,news
4590,audio-1502100001-headset.flac,news
4590,audio-1502100001.flac,news
4639,audio-1490357126-headset.flac,news
4639,audio-1497880790-headset.flac,news
4639,audio-1497880790.flac,news
4639,audio-1502895598-headset.flac,news
4639,audio-1502895598.flac,news
4639,audio-1497437073-headset.flac,news
4639,audio-1497437073.flac,news
4639,audio-1499245589-headset.flac,news
4639,audio-1499245589.flac,news
7298,audio-1502114028-headset.flac,calendar
7298,audio-1502114028.flac,calendar
7298,audio-1499088378-headset.flac,calendar
7298,audio-1499088378.flac,calendar
7298,audio-1502374989-headset.flac,calendar
7298,audio-1502374989.flac,calendar
7298,audio-1501696779-headset.flac,calendar
7298,audio-1501696779.flac,calendar
14447,audio-1502299352-headset.flac,qa
14447,audio-1502299352.flac,qa
5598,audio-1490194115-headset.flac,takeaway
5598,audio-1490194115.flac,takeaway
5598,audio-1502308291-headset.flac,takeaway
5598,audio-1502308291.flac,takeaway
5598,audio-1495377260-headset.flac,takeaway
5598,audio-1495377260.flac,takeaway
11769,audio-1501696830-headset.flac,recommendation
11769,audio-1501696830.flac,recommendation
10222,audio-1501687256-headset.flac,cooking
10222,audio-1501687256.flac,cooking
11910,audio-1434530071-headset.flac,recommendation
587,audio-1501765642-headset.flac,news
587,audio-1501765642.flac,news
587,audio-1488989063.flac,news
587,audio-1501774369-headset.flac,news
587,audio-1501774369.flac,news
587,audio-1501690835-headset.flac,news
587,audio-1501690835.flac,news
587,audio-1490107726-headset.flac,news
587,audio-1490107726.flac,news
587,audio-1497367564.flac,news
2195,audio-1498572027.flac,alarm
2195,audio-1490200663-headset.flac,alarm
2195,audio-1490288028-headset.flac,alarm
2195,audio-1501751961.flac,alarm
2195,audio-1497268715-headset.flac,alarm
2195,audio-1497268715.flac,alarm
2195,audio-1497862485-headset.flac,alarm
2195,audio-1497862485.flac,alarm
2195,audio-1497882935-headset.flac,alarm
2195,audio-1497882935.flac,alarm
2195,audio-1502891302-headset.flac,alarm
2195,audio-1502891302.flac,alarm
2195,audio--1504193319-headset.flac,alarm
2195,audio--1504193319.flac,alarm
2195,audio--1504194732-headset.flac,alarm
2195,audio--1504194732.flac,alarm
2195,audio--1504195128-headset.flac,alarm
2195,audio--1504195128.flac,alarm
2195,audio--1504197800-headset.flac,alarm
2195,audio--1504197800.flac,alarm
2195,audio--1504198526-headset.flac,alarm
2195,audio--1504198526.flac,alarm
2195,audio-1489673545-headset.flac,alarm
2195,audio-1489673545.flac,alarm
2195,audio--1506079588-headset.flac,alarm
2195,audio--1506079588.flac,alarm
2195,audio-1495732688-headset.flac,alarm
2195,audio-1495732688.flac,alarm
2195,audio-1495732843-headset.flac,alarm
2195,audio-1495732843.flac,alarm
3112,audio-1490110337-headset.flac,audio
3112,audio-1490110337.flac,audio
3112,audio--1504198251-headset.flac,audio
3112,audio--1504198251.flac,audio
2186,audio-1501694673-headset.flac,iot
2186,audio-1501694673.flac,iot
2186,audio-1502216409-headset.flac,iot
2186,audio-1502216409.flac,iot
2186,audio-1492781120-headset.flac,iot
2186,audio-1492781120.flac,iot
2186,audio-1494418024-headset.flac,iot
2186,audio-1494418024.flac,iot
5434,audio--1506520369.flac,alarm
5434,audio-1501150661-headset.flac,alarm
5434,audio-1501150661.flac,alarm
5434,audio-1501696307-headset.flac,alarm
5434,audio-1501696307.flac,alarm
5434,audio-1492783777-headset.flac,alarm
5434,audio-1492783777.flac,alarm
4534,audio-1500039373-headset.flac,news
4534,audio-1500039373.flac,news
4534,audio-1500898323-headset.flac,news
4534,audio-1500898323.flac,news
4534,audio-1498647066-headset.flac,news
13477,audio-1495732530-headset.flac,general
13477,audio-1495732530.flac,general
11203,audio-1497872494-headset.flac,lists
11203,audio-1497872494.flac,lists
11203,audio-1494548252-headset.flac,lists
11203,audio-1494548252.flac,lists
11167,audio-1498566709-headset.flac,lists
11167,audio-1498566709.flac,lists
11167,audio-1502896149-headset.flac,lists
11167,audio-1502896149.flac,lists
11167,audio-1434538675-headset.flac,lists
11167,audio-1434538675.flac,lists
1022,audio-1501752250-headset.flac,music
1022,audio-1501752250.flac,music
13214,audio-1489154051.flac,general
4226,audio-1434538654-headset.flac,play
4226,audio-1434538654.flac,play
11309,audio-1490801581-headset.flac,play
11309,audio-1490801581.flac,play
11309,audio-1490706354-headset.flac,play
11309,audio-1490706354.flac,play
14299,audio-1497620617-headset.flac,transport
14299,audio-1497620617.flac,transport
14099,audio-1501754409-headset.flac,general
14099,audio-1501754409.flac,general
11813,audio-1498578635.flac,recommendation
11813,audio-1498566050-headset.flac,recommendation
11813,audio-1498566050.flac,recommendation
11813,audio-1502894397-headset.flac,recommendation
11813,audio-1502894397.flac,recommendation
10949,audio-1501756448.flac,lists
10949,audio-1434528295-headset.flac,lists
894,audio-1490110469-headset.flac,alarm
894,audio-1490110469.flac,alarm
894,audio-1488970175.flac,alarm
894,audio-1488973857.flac,alarm
894,audio-1497556094-headset.flac,alarm
894,audio-1497556094.flac,alarm
894,audio-1497557177-headset.flac,alarm
894,audio-1497557177.flac,alarm
894,audio--1504195387-headset.flac,alarm
894,audio--1504195387.flac,alarm
894,audio-1490182040-headset.flac,alarm
894,audio-1490182040.flac,alarm
894,audio-1501690142-headset.flac,alarm
894,audio-1499089087-headset.flac,alarm
894,audio-1499089087.flac,alarm
894,audio-1501150482-headset.flac,alarm
894,audio-1501150482.flac,alarm
894,audio--1506078239-headset.flac,alarm
894,audio--1506078239.flac,alarm
13109,audio-1490200199-headset.flac,calendar
13109,audio-1490200199.flac,calendar
13109,audio-1498568585-headset.flac,calendar
13109,audio-1502895389-headset.flac,calendar
13109,audio-1502895389.flac,calendar
13109,audio-1492783480-headset.flac,calendar
14931,audio-1498483772-headset.flac,general
14931,audio-1498483772.flac,general
14931,audio-1490290759-headset.flac,general
14931,audio-1490290759.flac,general
14968,audio-1490354040-headset.flac,general
14968,audio-1490354040.flac,general
14968,audio-1501414938-headset.flac,general
14968,audio-1501414938.flac,general
14968,audio-1502891011-headset.flac,general
14968,audio-1502891011.flac,general
14968,audio-1494418794-headset.flac,general
14968,audio-1494418794.flac,general
10899,audio-1488985189.flac,lists
10899,audio-1490705819-headset.flac,lists
10899,audio-1490705819.flac,lists
3316,audio-1501687135-headset.flac,news
3316,audio-1501687135.flac,news
3316,audio-1501756266-headset.flac,news
893,audio-1501751689.flac,play
893,audio-1501766621-headset.flac,play
893,audio-1501766621.flac,play
893,audio-1499691762.flac,play
893,audio-1501778417-headset.flac,play
893,audio-1501778417.flac,play
11689,audio-1492783941-headset.flac,recommendation
11689,audio-1492783941.flac,recommendation
10908,audio-1490194109-headset.flac,lists
10908,audio-1490194109.flac,lists
12344,audio-1488993915.flac,transport
12344,audio-1502114556-headset.flac,transport
12344,audio-1502114556.flac,transport
7624,audio-1497884066-headset.flac,calendar
7624,audio-1497884066.flac,calendar
7624,audio-1490290893-headset.flac,calendar
7624,audio-1490290893.flac,calendar
7624,audio-1501152291-headset.flac,calendar
7624,audio-1501152291.flac,calendar
15351,audio-1498576890.flac,social
15351,audio-1434532573-headset.flac,social
15351,audio-1434532573.flac,social
461,audio-1501756179-headset.flac,play
461,audio-1501756179.flac,play
461,audio-1489153351.flac,play
461,audio-1502895815-headset.flac,play
9933,audio-1501764860-headset.flac,cooking
9933,audio-1501764860.flac,cooking
9933,audio-1501696807-headset.flac,cooking
9933,audio-1501696807.flac,cooking
9933,audio-1495376365-headset.flac,cooking
9933,audio-1495376365.flac,cooking
879,audio-1488993502.flac,datetime
879,audio-1501758232-headset.flac,datetime
879,audio-1501758232.flac,datetime
879,audio-1502100214-headset.flac,datetime
879,audio-1502100214.flac,datetime
879,audio-1501690042-headset.flac,datetime
879,audio-1501690042.flac,datetime
10951,audio-1501772510-headset.flac,lists
10951,audio-1494421509-headset.flac,lists
10951,audio-1494421509.flac,lists
10951,audio-1494512832-headset.flac,lists
10951,audio-1494512832.flac,lists
10951,audio-1494608705-headset.flac,lists
10951,audio-1494608705.flac,lists
2181,audio-1489152144.flac,datetime
2181,audio-1489674270-headset.flac,datetime
2181,audio-1489674270.flac,datetime
655,audio-1488984519.flac,weather
655,audio-1501689728-headset.flac,weather
655,audio-1501689728.flac,weather
655,audio-1499697281.flac,weather
10569,audio-1501688608-headset.flac,lists
10569,audio-1488905489.flac,lists
985,audio-1489153225.flac,news
985,audio-1490705091-headset.flac,news
985,audio-1490705091.flac,news
3622,audio-1497865347-headset.flac,news
3622,audio-1497865347.flac,news
11974,audio-1498566910-headset.flac,recommendation
11974,audio-1498566910.flac,recommendation
11974,audio-1501688385-headset.flac,recommendation
11974,audio-1501688385.flac,recommendation
16504,audio-1490103221-headset.flac,email
16504,audio-1490103221.flac,email
12762,audio-1501759052-headset.flac,transport
12762,audio-1501759052.flac,transport
12762,audio-1497880415-headset.flac,transport
12762,audio-1497880415.flac,transport
12762,audio-1502112999-headset.flac,transport
12762,audio-1502112999.flac,transport
5606,audio-1490360258-headset.flac,iot
5606,audio-1490360258.flac,iot
3380,audio-1498578910.flac,iot
3380,audio-1501690251-headset.flac,iot
3380,audio-1501690251.flac,iot
3380,audio-1502195301-headset.flac,iot
3380,audio-1502195301.flac,iot
3380,audio-1489152949.flac,iot
3380,audio-1502216612-headset.flac,iot
3380,audio-1502216612.flac,iot
3380,audio-1502217511-headset.flac,iot
3380,audio-1502217511.flac,iot
3380,audio-1501250822-headset.flac,iot
3380,audio-1501250822.flac,iot
1681,audio-1501752036.flac,audio
1681,audio-1501751782-headset.flac,audio
1681,audio-1501751782.flac,audio
1681,audio-1497556991-headset.flac,audio
1681,audio-1497556991.flac,audio
1681,audio-1498485991-headset.flac,audio
1681,audio-1498485991.flac,audio
1681,audio-1434541539-headset.flac,audio
1681,audio-1434541539.flac,audio
1681,audio-1501691024-headset.flac,audio
1681,audio-1501691024.flac,audio
8236,audio-1492779081-headset.flac,calendar
8236,audio-1492779081.flac,calendar
6812,audio-1488556177.flac,calendar
1322,audio-1497881971-headset.flac,weather
1322,audio-1497881971.flac,weather
1322,audio-1434527764-headset.flac,weather
1322,audio-1488987043.flac,weather
1322,audio-1497435301-headset.flac,weather
1322,audio-1497435301.flac,weather
12815,audio-1490292258-headset.flac,transport
12815,audio-1490292258.flac,transport
16665,audio-1490802368-headset.flac,email
16665,audio-1490802368.flac,email
5246,audio-1502215977-headset.flac,news
5246,audio-1502215977.flac,news
3696,audio--1504192325-headset.flac,alarm
3696,audio--1504192325.flac,alarm
3696,audio--1504192836-headset.flac,alarm
3696,audio--1504192836.flac,alarm
6527,audio-1501686075-headset.flac,general
6527,audio-1501686075.flac,general
9584,audio-1490800718-headset.flac,play
9584,audio-1490800718.flac,play
9584,audio-1502112712-headset.flac,play
9584,audio-1502112712.flac,play
9584,audio-1502892145-headset.flac,play
9584,audio-1502892145.flac,play
11392,audio-1500979211-headset.flac,play
11392,audio-1490800012-headset.flac,play
11392,audio-1490800012.flac,play
15263,audio-1488993837.flac,social
15263,audio-1501151891-headset.flac,social
15263,audio-1501151891.flac,social
10604,audio-1497439168-headset.flac,music
10604,audio-1497439168.flac,music
6553,audio-1500980176-headset.flac,news
6553,audio-1500980176.flac,news
6553,audio-1500900412.flac,news
15037,audio-1494548836.flac,qa
15037,audio-1494608093.flac,qa
3585,audio-1497029426.flac,weather
11755,audio-1490705114-headset.flac,recommendation
11755,audio-1490705114.flac,recommendation
496,audio-1498572419-headset.flac,iot
496,audio-1498572419.flac,iot
496,audio-1498571288-headset.flac,iot
496,audio-1498571288.flac,iot
3497,audio-1488989672.flac,play
6232,audio-1434530648-headset.flac,general
1939,audio-1501758244.flac,play
1939,audio-1501758913-headset.flac,play
1939,audio-1501758913.flac,play
1939,audio-1498573508.flac,play
1939,audio-1502374798-headset.flac,play
1939,audio-1502374798.flac,play
1939,audio-1502375534-headset.flac,play
1939,audio-1502375534.flac,play
1939,audio-1490957754-headset.flac,play
1939,audio-1490957754.flac,play
5656,audio-1498572036.flac,play
5656,audio-1497864498-headset.flac,play
5656,audio-1497864498.flac,play
5656,audio-1499695511-headset.flac,play
5656,audio-1499695511.flac,play
5656,audio-1501690975-headset.flac,play
5656,audio-1501690975.flac,play
5656,audio-1502114051-headset.flac,play
5656,audio-1502114051.flac,play
5656,audio-1500389252-headset.flac,play
5656,audio-1500389252.flac,play
5656,audio-1501152247-headset.flac,play
5656,audio-1501152247.flac,play
17146,audio-1494512102-headset.flac,email
17146,audio-1494512102.flac,email
17146,audio-1495370922-headset.flac,email
17146,audio-1495370922.flac,email
1056,audio-1490200282-headset.flac,iot
1056,audio-1490200282.flac,iot
1056,audio-1434531960-headset.flac,iot
1056,audio-1497887661-headset.flac,iot
1056,audio-1497887661.flac,iot
1056,audio-1498485194-headset.flac,iot
1056,audio-1498485194.flac,iot
6706,audio-1501150810-headset.flac,general
6706,audio-1501150810.flac,general
4370,audio-1502895628-headset.flac,audio
4370,audio-1502895628.flac,audio
6150,audio-1501690270-headset.flac,play
6150,audio-1501690270.flac,play
12753,audio-1502896033-headset.flac,transport
12753,audio-1502896033.flac,transport
12753,audio-1434539213-headset.flac,transport
12753,audio-1434539213.flac,transport
9552,audio-1500980120-headset.flac,play
9552,audio-1500980120.flac,play
9552,audio-1501753708-headset.flac,play
9552,audio-1501753708.flac,play
9552,audio-1501766824-headset.flac,play
9552,audio-1501766824.flac,play
12920,audio-1498567942-headset.flac,transport
